author_handle,month,day,score,count,retweet_mean,retweet_sum,reply_mean,reply_sum,like_mean,like_sum,quote_mean,quote_sum
CNN,12,20,1,46,120.5,5543,137.95652173913044,6346,310.45652173913044,14281,36.630434782608695,1685
CNN,12,21,0,110,147.0909090909091,16180,79.39090909090909,8733,301.3090909090909,33144,26.62727272727273,2929
CNN,12,21,1,31,303.1290322580645,9397,111.87096774193549,3468,778.4516129032259,24132,55.516129032258064,1721
CNN,12,22,0,114,172.359649122807,19649,123.26315789473684,14052,386.9298245614035,44110,34.23684210526316,3903
CNN,12,22,1,31,118.87096774193549,3685,43.774193548387096,1357,326.03225806451616,10107,24.451612903225808,758
CNN,12,23,0,66,162.87878787878788,10750,132.45454545454547,8742,414.969696969697,27388,45.09090909090909,2976
CNN,12,23,1,25,164.36,4109,51.32,1283,407.44,10186,24.04,601
CNN,12,24,0,50,246.26,12313,152.36,7618,572.96,28648,47.1,2355
CNN,12,24,1,19,1129.0,21451,130.78947368421052,2485,3532.4210526315787,67116,125.6842105263158,2388
CNN,12,25,0,62,216.41935483870967,13418,99.2258064516129,6152,643.7096774193549,39910,38.225806451612904,2370
CNN,12,25,1,34,129.8235294117647,4414,37.64705882352941,1280,417.6764705882353,14201,16.88235294117647,574
CNN,12,26,0,69,146.66666666666666,10120,99.44927536231884,6862,391.95652173913044,27045,27.942028985507246,1928
CNN,12,26,1,28,143.78571428571428,4026,48.357142857142854,1354,400.2142857142857,11206,21.321428571428573,597
CNN,12,27,0,92,231.30434782608697,21280,157.32608695652175,14474,754.6086956521739,69424,56.608695652173914,5208
CNN,12,27,1,31,125.16129032258064,3880,48.064516129032256,1490,369.7096774193548,11461,20.741935483870968,643
CNN,12,28,0,75,161.84,12138,103.89333333333333,7792,399.16,29937,35.96,2697
CNN,12,28,1,29,98.82758620689656,2866,35.13793103448276,1019,353.0,10237,19.24137931034483,558
CNN,12,29,0,86,189.6627906976744,16311,166.2674418604651,14299,508.30232558139534,43714,44.26744186046512,3807
CNN,12,29,1,21,117.19047619047619,2461,110.47619047619048,2320,280.7142857142857,5895,43.23809523809524,908
CNN,12,30,0,67,222.92537313432837,14936,153.34328358208955,10274,696.6567164179105,46676,43.0,2881
CNN,12,30,1,17,276.1764705882353,4695,62.35294117647059,1060,777.9411764705883,13225,35.0,595
CNN,12,31,0,56,280.8392857142857,15727,115.96428571428571,6494,697.5,39060,38.55357142857143,2159
CNN,12,31,1,30,210.9,6327,65.63333333333334,1969,640.7666666666667,19223,21.2,636
FoxNews,1,1,0,79,162.16455696202533,12811,99.20253164556962,7837,425.24050632911394,33594,30.341772151898734,2397
FoxNews,1,1,1,12,378.0,4536,116.75,1401,1556.3333333333333,18676,36.666666666666664,440
FoxNews,1,2,0,51,149.54901960784315,7627,120.43137254901961,6142,311.27450980392155,15875,36.411764705882355,1857
FoxNews,1,2,1,13,334.84615384615387,4353,87.53846153846153,1138,874.5384615384615,11369,33.69230769230769,438
FoxNews,1,3,0,71,238.81690140845072,16956,143.53521126760563,10191,568.5211267605633,40365,44.2112676056338,3139
FoxNews,1,3,1,3,81.66666666666667,245,53.0,159,342.3333333333333,1027,13.666666666666666,41
FoxNews,1,4,0,81,153.93827160493828,12469,129.1851851851852,10464,393.5679012345679,31879,34.58024691358025,2801
FoxNews,1,4,1,22,309.95454545454544,6819,162.77272727272728,3581,778.9090909090909,17136,45.0,990
FoxNews,1,5,0,100,248.96,24896,136.61,13661,649.71,64971,51.53,5153
FoxNews,1,5,1,34,186.23529411764707,6332,148.76470588235293,5058,514.5588235294117,17495,31.558823529411764,1073
FoxNews,1,6,0,97,230.4536082474227,22354,137.97938144329896,13384,563.8969072164948,54698,39.134020618556704,3796
FoxNews,1,6,1,31,209.90322580645162,6507,119.35483870967742,3700,577.5806451612904,17905,29.548387096774192,916
FoxNews,1,7,0,93,276.35483870967744,25701,178.69892473118279,16619,719.7096774193549,66933,58.88172043010753,5476
FoxNews,1,7,1,37,333.0,12321,127.91891891891892,4733,967.5405405405405,35799,36.4054054054054,1347
FoxNews,1,8,0,73,249.6027397260274,18221,149.1095890410959,10885,611.6575342465753,44651,42.80821917808219,3125
FoxNews,1,8,1,17,411.29411764705884,6992,139.58823529411765,2373,1276.764705882353,21705,38.8235294117647,660
FoxNews,1,9,0,58,454.98275862068965,26389,235.3793103448276,13652,1092.1379310344828,63344,73.6896551724138,4274
FoxNews,1,9,1,1,78.0,78,13.0,13,202.0,202,10.0,10
FoxNews,1,10,0,88,164.0,14432,118.63636363636364,10440,468.2386363636364,41205,30.613636363636363,2694
FoxNews,1,10,1,34,302.11764705882354,10272,154.6764705882353,5259,1010.2647058823529,34349,35.1764705882353,1196
FoxNews,1,11,0,90,241.86666666666667,21768,126.8,11412,623.6444444444444,56128,43.15555555555556,3884
FoxNews,1,11,1,54,278.01851851851853,15013,172.2962962962963,9304,880.5185185185185,47548,51.111111111111114,2760
FoxNews,1,12,0,97,198.95876288659792,19299,170.2680412371134,16516,631.2164948453608,61228,48.608247422680414,4715
FoxNews,1,12,1,31,256.2258064516129,7943,163.06451612903226,5055,902.0322580645161,27963,41.70967741935484,1293
FoxNews,1,13,0,90,276.52222222222224,24887,186.06666666666666,16746,805.1333333333333,72462,47.766666666666666,4299
FoxNews,1,13,1,34,299.3235294117647,10177,186.73529411764707,6349,1010.5882352941177,34360,82.32352941176471,2799
FoxNews,1,14,0,66,332.92424242424244,21973,261.8333333333333,17281,1194.121212121212,78812,54.621212121212125,3605
FoxNews,1,14,1,28,291.5,8162,158.89285714285714,4449,1044.892857142857,29257,38.82142857142857,1087
FoxNews,1,15,0,89,343.75280898876406,30594,192.14606741573033,17101,1153.3483146067415,102648,55.20224719101124,4913
FoxNews,1,15,1,13,341.84615384615387,4444,130.53846153846155,1697,1292.6153846153845,16804,35.15384615384615,457
FoxNews,1,16,0,77,242.3896103896104,18664,206.57142857142858,15906,678.7792207792207,52266,53.285714285714285,4103
FoxNews,1,16,1,8,86.625,693,90.0,720,335.375,2683,16.375,131
FoxNews,1,17,0,85,301.6470588235294,25640,221.41176470588235,18820,858.1647058823529,72944,54.78823529411765,4657
FoxNews,1,17,1,15,595.2,8928,309.8,4647,1846.6,27699,71.13333333333334,1067
FoxNews,1,18,0,119,255.43697478991598,30397,139.25210084033614,16571,857.0,101983,44.0672268907563,5244
FoxNews,1,18,1,47,376.1276595744681,17678,191.0212765957447,8978,1373.0212765957447,64532,52.148936170212764,2451
FoxNews,1,19,0,110,329.1727272727273,36209,169.9909090909091,18699,1181.081818181818,129919,45.91818181818182,5051
FoxNews,1,19,1,34,265.79411764705884,9037,188.2941176470588,6402,1084.4705882352941,36872,38.1764705882353,1298
FoxNews,1,20,0,118,475.3135593220339,56087,141.3135593220339,16675,1638.1525423728813,193302,53.610169491525426,6326
FoxNews,1,20,1,47,466.74468085106383,21937,183.29787234042553,8615,1738.9574468085107,81731,44.787234042553195,2105
FoxNews,1,21,0,67,373.4179104477612,25019,216.8955223880597,14532,1662.2537313432836,111371,54.507462686567166,3652
FoxNews,1,21,1,11,597.8181818181819,6576,765.8181818181819,8424,2124.090909090909,23365,268.27272727272725,2951
FoxNews,1,22,0,64,502.421875,32155,297.828125,19061,2087.9375,133628,68.21875,4366
FoxNews,1,22,1,14,1081.7142857142858,15144,412.2142857142857,5771,3863.8571428571427,54094,129.85714285714286,1818
FoxNews,1,23,0,74,359.0,26566,157.5810810810811,11661,1417.2837837837837,104879,46.37837837837838,3432
FoxNews,1,23,1,12,512.3333333333334,6148,189.5,2274,2225.6666666666665,26708,53.666666666666664,644
FoxNews,1,24,0,89,305.65168539325845,27203,213.35955056179776,18989,1010.5056179775281,89935,62.640449438202246,5575
FoxNews,1,24,1,22,229.63636363636363,5052,237.45454545454547,5224,1124.590909090909,24741,44.81818181818182,986
FoxNews,1,25,0,112,346.9732142857143,38861,200.50892857142858,22457,1259.0892857142858,141018,57.44642857142857,6434
FoxNews,1,25,1,52,263.1923076923077,13686,153.17307692307693,7965,1085.9423076923076,56469,32.51923076923077,1691
FoxNews,1,26,0,96,296.03125,28419,200.94791666666666,19291,1182.1979166666667,113491,62.71875,6021
FoxNews,1,26,1,29,371.17241379310343,10764,155.6206896551724,4513,1519.0344827586207,44052,36.13793103448276,1048
FoxNews,1,27,0,108,358.8425925925926,38755,165.49074074074073,17873,1406.962962962963,151952,47.72222222222222,5154
FoxNews,1,27,1,33,339.57575757575756,11206,225.8181818181818,7452,1559.878787878788,51476,44.36363636363637,1464
FoxNews,1,28,0,75,404.4533333333333,30334,252.25333333333333,18919,1701.1866666666667,127589,65.77333333333333,4933
FoxNews,1,28,1,51,452.8235294117647,23094,286.078431372549,14590,2075.0,105825,59.13725490196079,3016
FoxNews,1,29,0,55,571.2545454545455,31419,311.72727272727275,17145,2032.2,111771,74.8,4114
FoxNews,1,29,1,10,882.6,8826,246.8,2468,3228.6,32286,72.4,724
FoxNews,1,30,0,62,332.46774193548384,20613,311.19354838709677,19294,1135.6290322580646,70409,100.69354838709677,6243
FoxNews,1,30,1,6,537.0,3222,333.3333333333333,2000,2599.5,15597,92.16666666666667,553
FoxNews,1,31,0,100,352.12,35212,262.66,26266,1249.94,124994,58.37,5837
FoxNews,1,31,1,26,468.15384615384613,12172,318.0769230769231,8270,1847.8461538461538,48044,82.92307692307692,2156
FoxNews,2,1,0,77,396.2077922077922,30508,287.2987012987013,22122,1513.844155844156,116566,71.85714285714286,5533
FoxNews,2,1,1,24,508.0,12192,155.66666666666666,3736,2036.9583333333333,48887,45.5,1092
FoxNews,2,2,0,95,489.0315789473684,46458,252.9578947368421,24031,1548.8526315789475,147141,126.77894736842106,12044
FoxNews,2,2,1,45,404.02222222222224,18181,211.44444444444446,9515,1528.4888888888888,68782,49.24444444444445,2216
FoxNews,2,3,0,79,341.873417721519,27008,190.65822784810126,15062,1217.1772151898733,96157,46.58227848101266,3680
FoxNews,2,3,1,47,431.2340425531915,20268,256.8723404255319,12073,1582.1063829787233,74359,54.191489361702125,2547
FoxNews,2,4,0,64,422.734375,27055,328.65625,21034,1521.40625,97370,65.984375,4223
FoxNews,2,4,1,24,987.75,23706,402.2916666666667,9655,3728.2916666666665,89479,91.91666666666667,2206
FoxNews,2,5,0,82,444.4512195121951,36445,253.4268292682927,20781,1521.5121951219512,124764,59.951219512195124,4916
FoxNews,2,5,1,12,587.1666666666666,7046,387.5,4650,2460.6666666666665,29528,74.16666666666667,890
FoxNews,2,6,0,70,348.1857142857143,24373,184.61428571428573,12923,1603.8,112266,47.214285714285715,3305
FoxNews,2,6,1,3,214.66666666666666,644,52.0,156,1064.6666666666667,3194,26.0,78
FoxNews,2,7,0,84,240.32142857142858,20187,215.63095238095238,18113,810.2380952380952,68060,52.86904761904762,4441
FoxNews,2,7,1,26,528.4230769230769,13739,250.42307692307693,6511,1992.6153846153845,51808,59.15384615384615,1538
FoxNews,2,8,0,101,445.51485148514854,44997,179.62376237623764,18142,1504.6930693069307,151974,53.40594059405941,5394
FoxNews,2,8,1,34,393.70588235294116,13386,178.73529411764707,6077,1700.4705882352941,57816,39.1764705882353,1332
FoxNews,2,9,0,87,310.13793103448273,26982,190.4712643678161,16571,1004.3793103448276,87381,47.12643678160919,4100
FoxNews,2,9,1,21,329.04761904761904,6910,199.0,4179,1329.2857142857142,27915,33.80952380952381,710
FoxNews,2,10,0,93,335.13978494623655,31168,218.20430107526883,20293,978.2903225806451,90981,53.365591397849464,4963
FoxNews,2,10,1,34,454.79411764705884,15463,440.4117647058824,14974,1646.6176470588234,55985,168.73529411764707,5737
FoxNews,2,11,0,80,508.5125,40681,338.6625,27093,1498.475,119878,82.4,6592
FoxNews,2,11,1,13,388.53846153846155,5051,220.3846153846154,2865,1686.1538461538462,21920,42.76923076923077,556
FoxNews,2,12,0,73,329.06849315068496,24022,255.72602739726028,18668,993.3698630136986,72516,57.082191780821915,4167
FoxNews,2,12,1,11,437.6363636363636,4814,158.45454545454547,1743,1697.090909090909,18668,45.63636363636363,502
FoxNews,2,13,0,53,488.62264150943395,25897,263.3207547169811,13956,1999.188679245283,105957,85.56603773584905,4535
FoxNews,2,13,1,10,292.9,2929,80.7,807,1524.1,15241,32.1,321
FoxNews,2,14,0,82,292.9268292682927,24020,232.17073170731706,19038,924.3170731707318,75794,51.08536585365854,4189
FoxNews,2,14,1,15,421.26666666666665,6319,210.93333333333334,3164,1451.2,21768,37.4,561
FoxNews,2,15,0,122,250.20491803278688,30525,206.09016393442624,25143,764.2786885245902,93242,48.08196721311475,5866
FoxNews,2,15,1,35,336.8857142857143,11791,192.14285714285714,6725,993.3142857142857,34766,38.17142857142857,1336
FoxNews,2,16,0,108,284.24074074074076,30698,177.39814814814815,19159,994.7129629629629,107429,44.907407407407405,4850
FoxNews,2,16,1,42,429.3809523809524,18034,230.54761904761904,9683,1645.1666666666667,69097,55.80952380952381,2344
FoxNews,2,17,0,96,344.7916666666667,33100,243.33333333333334,23360,995.6354166666666,95581,79.19791666666667,7603
FoxNews,2,17,1,30,280.26666666666665,8408,178.86666666666667,5366,1296.3,38889,50.9,1527
FoxNews,2,18,0,72,351.27777777777777,25292,284.7916666666667,20505,1381.2083333333333,99447,57.736111111111114,4157
FoxNews,2,18,1,29,448.82758620689657,13016,234.72413793103448,6807,1803.103448275862,52290,47.310344827586206,1372
FoxNews,2,19,0,65,518.7076923076924,33716,299.53846153846155,19470,1989.6615384615384,129328,64.55384615384615,4196
FoxNews,2,19,1,13,625.8461538461538,8136,278.15384615384613,3616,2688.923076923077,34956,59.15384615384615,769
FoxNews,2,20,0,80,403.3875,32271,205.625,16450,1347.2125,107777,58.525,4682
FoxNews,2,20,1,2,101.5,203,56.0,112,268.0,536,26.0,52
FoxNews,2,21,0,78,399.61538461538464,31170,235.5,18369,1068.025641025641,83306,61.1025641025641,4766
FoxNews,2,21,1,10,595.1,5951,219.2,2192,2381.6,23816,54.8,548
FoxNews,2,22,0,104,269.83653846153845,28063,238.375,24791,797.3846153846154,82928,58.41346153846154,6075
FoxNews,2,22,1,32,323.96875,10367,186.8125,5978,1180.3125,37770,32.0,1024
FoxNews,2,23,0,94,283.98936170212767,26695,217.68085106382978,20462,946.2659574468086,88949,49.62765957446808,4665
FoxNews,2,23,1,33,459.0,15147,215.87878787878788,7124,1737.090909090909,57324,46.515151515151516,1535
FoxNews,2,24,0,83,309.5421686746988,25692,191.96385542168676,15933,1128.2048192771085,93641,42.024096385542165,3488
FoxNews,2,24,1,42,434.2857142857143,18240,236.97619047619048,9953,1543.3809523809523,64822,55.92857142857143,2349
FoxNews,2,25,0,82,286.0609756097561,23457,246.8048780487805,20238,879.390243902439,72110,52.36585365853659,4294
FoxNews,2,25,1,32,324.625,10388,311.96875,9983,1231.25,39400,50.90625,1629
FoxNews,2,26,0,80,277.9375,22235,161.4,12912,968.375,77470,36.5,2920
FoxNews,2,26,1,11,594.6363636363636,6541,235.72727272727272,2593,2008.3636363636363,22092,49.81818181818182,548
FoxNews,2,27,0,63,227.1904761904762,14313,201.26984126984127,12680,727.6666666666666,45843,44.23809523809524,2787
FoxNews,2,27,1,9,325.55555555555554,2930,196.77777777777777,1771,1528.2222222222222,13754,38.77777777777778,349
FoxNews,2,28,0,89,226.1573033707865,20128,213.51685393258427,19003,736.2696629213483,65528,50.69662921348315,4512
FoxNews,2,28,1,36,419.5,15102,353.1388888888889,12713,1668.388888888889,60062,66.91666666666667,2409
FoxNews,3,1,0,158,392.67088607594934,62042,170.86075949367088,26996,1601.8037974683543,253085,43.335443037974684,6847
FoxNews,3,1,1,39,404.4102564102564,15772,164.23076923076923,6405,1791.179487179487,69856,37.15384615384615,1449
FoxNews,3,2,0,96,282.59375,27129,232.95833333333334,22364,1004.9166666666666,96472,46.479166666666664,4462
FoxNews,3,2,1,36,284.75,10251,192.02777777777777,6913,1372.0,49392,31.444444444444443,1132
FoxNews,3,3,0,84,505.8690476190476,42493,319.7857142857143,26862,1255.7142857142858,105480,72.83333333333333,6118
FoxNews,3,3,1,27,644.2592592592592,17395,314.25925925925924,8485,1864.6296296296296,50345,82.03703703703704,2215
FoxNews,3,4,0,74,376.52702702702703,27863,300.64864864864865,22248,1159.9864864864865,85839,58.310810810810814,4315
FoxNews,3,4,1,37,225.97297297297297,8361,180.32432432432432,6672,827.4864864864865,30617,28.756756756756758,1064
FoxNews,3,5,0,84,370.20238095238096,31097,216.96428571428572,18225,1117.1785714285713,93843,43.88095238095238,3686
FoxNews,3,5,1,8,1065.25,8522,359.75,2878,2870.375,22963,73.5,588
FoxNews,3,6,0,77,371.4155844155844,28599,253.55844155844156,19524,1184.1688311688313,91181,55.324675324675326,4260
FoxNews,3,6,1,11,339.27272727272725,3732,85.72727272727273,943,1297.090909090909,14268,16.90909090909091,186
FoxNews,3,7,0,80,352.2375,28179,240.3375,19227,1071.4875,85719,55.6125,4449
FoxNews,3,7,1,34,380.20588235294116,12927,237.55882352941177,8077,1226.0882352941176,41687,40.970588235294116,1393
FoxNews,3,8,0,79,310.54430379746833,24533,177.81012658227849,14047,908.5189873417721,71773,40.41772151898734,3193
FoxNews,3,8,1,32,363.46875,11631,177.96875,5695,1202.65625,38485,38.71875,1239
FoxNews,3,9,0,85,327.5882352941176,27845,168.5529411764706,14327,838.0470588235294,71234,44.129411764705885,3751
FoxNews,3,9,1,40,431.175,17247,269.125,10765,1331.325,53253,52.05,2082
FoxNews,3,10,0,83,231.53012048192772,19217,165.4578313253012,13733,656.9036144578313,54523,36.12048192771084,2998
FoxNews,3,10,1,28,255.64285714285714,7158,151.96428571428572,4255,792.0714285714286,22178,29.892857142857142,837
FoxNews,3,11,0,78,255.24358974358975,19909,197.7948717948718,15428,838.0,65364,36.666666666666664,2860
FoxNews,3,11,1,31,299.3225806451613,9279,195.48387096774192,6060,1005.0645161290323,31157,31.870967741935484,988
FoxNews,3,12,0,81,189.2716049382716,15331,134.08641975308643,10861,593.8641975308642,48103,24.25925925925926,1965
FoxNews,3,12,1,21,476.85714285714283,10014,177.38095238095238,3725,1664.142857142857,34947,47.285714285714285,993
FoxNews,3,13,0,58,220.79310344827587,12806,200.55172413793105,11632,572.948275862069,33231,52.87931034482759,3067
FoxNews,3,13,1,7,374.42857142857144,2621,293.2857142857143,2053,1093.2857142857142,7653,68.57142857142857,480
FoxNews,3,14,0,81,215.71604938271605,17473,189.7037037037037,15366,562.0370370370371,45525,43.641975308641975,3535
FoxNews,3,14,1,18,297.3888888888889,5353,224.38888888888889,4039,848.9444444444445,15281,46.22222222222222,832
FoxNews,3,15,0,98,216.71428571428572,21238,163.53061224489795,16026,691.0204081632653,67720,32.642857142857146,3199
FoxNews,3,15,1,39,292.87179487179486,11422,216.53846153846155,8445,869.6153846153846,33915,39.0,1521
FoxNews,3,16,0,92,301.75,27761,174.2391304347826,16030,982.5108695652174,90391,39.380434782608695,3623
FoxNews,3,16,1,24,555.125,13323,252.83333333333334,6068,1896.6666666666667,45520,64.91666666666667,1558
FoxNews,3,17,0,100,241.3,24130,163.58,16358,731.22,73122,39.12,3912
FoxNews,3,17,1,35,220.22857142857143,7708,230.2,8057,895.5714285714286,31345,36.48571428571429,1277
FoxNews,3,18,0,70,318.75714285714287,22313,195.47142857142856,13683,882.1428571428571,61750,46.114285714285714,3228
FoxNews,3,18,1,47,395.17021276595744,18573,276.02127659574467,12973,1274.212765957447,59888,59.1063829787234,2778
FoxNews,3,19,0,60,384.05,23043,198.38333333333333,11903,1349.8333333333333,80990,49.516666666666666,2971
FoxNews,3,19,1,23,635.1304347826087,14608,337.4347826086956,7761,1964.9565217391305,45194,67.17391304347827,1545
FoxNews,3,20,0,60,235.18333333333334,14111,213.76666666666668,12826,776.6666666666666,46600,40.0,2400
FoxNews,3,20,1,19,316.1578947368421,6007,145.94736842105263,2773,1219.2631578947369,23166,32.78947368421053,623
FoxNews,3,21,0,86,233.04651162790697,20042,159.2093023255814,13692,737.5,63425,36.77906976744186,3163
FoxNews,3,21,1,26,470.34615384615387,12229,228.53846153846155,5942,1563.423076923077,40649,59.07692307692308,1536
FoxNews,3,22,0,112,233.48214285714286,26150,175.65178571428572,19673,477.86607142857144,53521,36.357142857142854,4072
FoxNews,3,22,1,28,283.82142857142856,7947,116.96428571428571,3275,690.5,19334,28.607142857142858,801
FoxNews,3,23,0,84,376.3095238095238,31610,183.10714285714286,15381,832.5357142857143,69933,41.892857142857146,3519
FoxNews,3,23,1,35,572.0571428571428,20022,193.54285714285714,6774,1434.8,50218,55.714285714285715,1950
FoxNews,3,24,0,87,250.72413793103448,21813,205.2528735632184,17857,748.5632183908046,65125,42.275862068965516,3678
FoxNews,3,24,1,42,327.26190476190476,13745,226.02380952380952,9493,999.4761904761905,41978,43.26190476190476,1817
FoxNews,3,25,0,86,337.1046511627907,28991,182.72093023255815,15714,906.6976744186046,77976,41.895348837209305,3603
FoxNews,3,25,1,26,429.88461538461536,11177,362.38461538461536,9422,1291.6538461538462,33583,93.3076923076923,2426
FoxNews,3,26,0,83,267.34939759036143,22190,180.3975903614458,14973,852.9638554216867,70796,36.53012048192771,3032
FoxNews,3,26,1,9,161.88888888888889,1457,184.66666666666666,1662,547.1111111111111,4924,32.55555555555556,293
FoxNews,3,27,0,67,253.3582089552239,16975,149.40298507462686,10010,764.1343283582089,51197,36.1044776119403,2419
FoxNews,3,27,1,9,449.1111111111111,4042,180.44444444444446,1624,1384.6666666666667,12462,47.888888888888886,431
FoxNews,3,28,0,78,232.83333333333334,18161,203.03846153846155,15837,750.8846153846154,58569,46.666666666666664,3640
FoxNews,3,28,1,33,334.8787878787879,11051,256.6666666666667,8470,1147.939393939394,37882,46.666666666666664,1540
FoxNews,3,29,0,96,212.6875,20418,170.80208333333334,16397,635.625,61020,36.864583333333336,3539
FoxNews,3,29,1,37,191.86486486486487,7099,163.27027027027026,6041,618.8378378378378,22897,27.756756756756758,1027
FoxNews,3,30,0,98,187.3673469387755,18362,142.71428571428572,13986,537.0102040816327,52627,29.06122448979592,2848
FoxNews,3,30,1,38,280.2105263157895,10648,178.42105263157896,6780,853.6842105263158,32440,36.26315789473684,1378
FoxNews,3,31,0,85,256.50588235294117,21803,167.6705882352941,14252,761.6941176470589,64744,34.07058823529412,2896
FoxNews,3,31,1,18,321.55555555555554,5788,253.05555555555554,4555,1013.9444444444445,18251,45.55555555555556,820
FoxNews,4,1,0,78,220.32051282051282,17185,194.71794871794873,15188,628.5384615384615,49026,35.833333333333336,2795
FoxNews,4,1,1,21,530.8571428571429,11148,288.6190476190476,6061,1324.7619047619048,27820,58.523809523809526,1229
FoxNews,4,2,0,65,302.24615384615385,19646,184.3846153846154,11985,830.8923076923077,54008,36.36923076923077,2364
FoxNews,4,2,1,22,484.45454545454544,10658,257.6363636363636,5668,1536.5,33803,48.54545454545455,1068
FoxNews,4,3,0,62,289.6774193548387,17960,170.08064516129033,10545,965.1935483870968,59842,36.91935483870968,2289
FoxNews,4,3,1,7,504.2857142857143,3530,131.14285714285714,918,1820.142857142857,12741,34.142857142857146,239
FoxNews,4,4,0,86,276.1860465116279,23752,172.04651162790697,14796,846.1395348837209,72768,37.7906976744186,3250
FoxNews,4,4,1,14,383.35714285714283,5367,261.85714285714283,3666,1359.642857142857,19035,52.0,728
FoxNews,4,5,0,98,251.46938775510205,24644,201.6122448979592,19758,733.6224489795918,71895,40.91836734693877,4010
FoxNews,4,5,1,19,328.63157894736844,6244,194.47368421052633,3695,1161.6842105263158,22072,58.526315789473685,1112
FoxNews,4,6,0,89,237.0,21093,160.91011235955057,14321,624.4494382022472,55576,36.47191011235955,3246
FoxNews,4,6,1,7,132.42857142857142,927,183.71428571428572,1286,344.57142857142856,2412,30.428571428571427,213
FoxNews,4,7,0,85,473.08235294117645,40212,218.56470588235294,18578,1329.2117647058824,112983,63.05882352941177,5360
FoxNews,4,7,1,1,216.0,216,134.0,134,776.0,776,35.0,35
FoxNews,4,8,0,66,299.8939393939394,19793,212.6060606060606,14032,921.7424242424242,60835,44.378787878787875,2929
FoxNews,4,8,1,3,183.0,549,85.33333333333333,256,502.6666666666667,1508,27.0,81
FoxNews,4,9,0,82,276.2439024390244,22652,154.4512195121951,12665,569.8414634146342,46727,39.0,3198
FoxNews,4,9,1,12,182.75,2193,283.6666666666667,3404,806.8333333333334,9682,42.916666666666664,515
FoxNews,4,10,0,52,206.26923076923077,10726,112.32692307692308,5841,634.3846153846154,32988,23.653846153846153,1230
FoxNews,4,10,1,1,113.0,113,703.0,703,276.0,276,74.0,74
FoxNews,4,11,0,64,188.03125,12034,163.078125,10437,536.046875,34307,36.015625,2305
FoxNews,4,11,1,9,206.66666666666666,1860,90.66666666666667,816,551.2222222222222,4961,25.88888888888889,233
FoxNews,4,12,0,67,186.2089552238806,12476,128.07462686567163,8581,517.2388059701492,34655,30.402985074626866,2037
FoxNews,4,12,1,5,241.6,1208,160.4,802,707.2,3536,38.6,193
FoxNews,4,13,0,74,340.13513513513516,25170,144.1891891891892,10670,749.4324324324324,55458,62.36486486486486,4615
FoxNews,4,13,1,10,426.6,4266,120.2,1202,988.9,9889,57.7,577
FoxNews,4,14,0,77,211.5194805194805,16287,194.4025974025974,14969,621.2337662337662,47835,45.25974025974026,3485
FoxNews,4,14,1,7,326.57142857142856,2286,123.71428571428571,866,773.4285714285714,5414,37.57142857142857,263
FoxNews,4,15,0,65,321.7230769230769,20912,163.15384615384616,10605,1064.7230769230769,69207,43.36923076923077,2819
FoxNews,4,15,1,5,203.2,1016,91.6,458,981.4,4907,23.4,117
FoxNews,4,16,0,69,272.4927536231884,18802,162.7536231884058,11230,726.3478260869565,50118,42.971014492753625,2965
FoxNews,4,16,1,4,293.75,1175,113.5,454,1178.75,4715,31.25,125
FoxNews,4,17,0,61,219.54098360655738,13392,138.5737704918033,8453,628.0655737704918,38312,32.22950819672131,1966
FoxNews,4,17,1,3,172.0,516,204.0,612,545.0,1635,28.666666666666668,86
FoxNews,4,18,0,56,327.39285714285717,18334,135.26785714285714,7575,915.2678571428571,51255,43.535714285714285,2438
FoxNews,4,18,1,4,71.5,286,54.25,217,169.5,678,17.75,71
FoxNews,4,19,0,59,273.08474576271186,16112,131.83050847457628,7778,764.2881355932203,45093,35.52542372881356,2096
FoxNews,4,19,1,6,325.8333333333333,1955,102.16666666666667,613,1290.6666666666667,7744,25.0,150
FoxNews,4,20,0,80,203.5875,16287,123.1,9848,560.925,44874,30.575,2446
FoxNews,4,20,1,6,170.16666666666666,1021,82.66666666666667,496,556.1666666666666,3337,17.666666666666668,106
FoxNews,4,21,0,66,269.54545454545456,17790,155.43939393939394,10259,833.7727272727273,55029,38.696969696969695,2554
FoxNews,4,21,1,2,124.5,249,139.5,279,372.5,745,24.0,48
FoxNews,4,22,0,85,180.7764705882353,15366,161.88235294117646,13760,532.3882352941176,45253,34.62352941176471,2943
FoxNews,4,22,1,7,305.42857142857144,2138,156.0,1092,1607.5714285714287,11253,39.42857142857143,276
FoxNews,4,23,0,87,286.8045977011494,24952,174.02298850574712,15140,798.0114942528736,69427,41.689655172413794,3627
FoxNews,4,23,1,8,205.125,1641,156.0,1248,857.875,6863,22.125,177
FoxNews,4,24,0,62,139.2258064516129,8632,119.69354838709677,7421,388.0,24056,26.306451612903224,1631
FoxNews,4,24,1,1,142.0,142,101.0,101,636.0,636,19.0,19
FoxNews,4,25,0,73,210.78082191780823,15387,159.3013698630137,11629,620.2465753424658,45278,34.657534246575345,2530
FoxNews,4,25,1,6,152.66666666666666,916,263.6666666666667,1582,367.5,2205,66.33333333333333,398
FoxNews,4,26,0,73,389.3150684931507,28420,190.46575342465752,13904,942.3835616438356,68794,55.42465753424658,4046
FoxNews,4,26,1,5,194.6,973,255.4,1277,431.6,2158,44.0,220
